tweet_id,date,location,bounding_box,lang,text,important_tweet,emoji,hastag
1330469057188012032,Sun Nov 22 11:11:56 +0000 2020,"Hauts-de-Seine, Ile-de-France",empty,fr,j'ai,1,🤔,
1330469062065991689,Sun Nov 22 11:11:57 +0000 2020,"La Ferté Saint Aubin, Rungis, France",empty,fr,accélère l'ubérisation cadres,1,👨💻👩💻➡,télétravail covid19 entreprise
1330469071482195968,Sun Nov 22 11:12:00 +0000 2020,,empty,fr,idées lecture jour articles presse mieux comprendre période actuelle via…,1,,
1330457762493587458,Sun Nov 22 10:27:03 +0000 2020,🇨🇲🇨🇫🇹🇳🇺🇸,empty,fr,recul piqûre touchera peau c’est vaccin louche fiable,3,,confinementsaison2 covid19france covid19
1330237451575693316,Sat Nov 21 19:51:37 +0000 2020,,empty,fr,célébration samedi novembre 2020 journée dédiée héros lutte paix démocratie bagumyabanga section zoom cause pandemie,1,,burundi italia covid19
1330469092936060929,Sun Nov 22 11:12:05 +0000 2020,"Reims, France",empty,fr,événement c'est souvenir beaux matches events arena,1,,leaderscup prob
1330469102541041665,Sun Nov 22 11:12:07 +0000 2020,Sale canarde ,empty,fr,ptddrrr4 fous croit planète rap,1,,
1330469110954815495,Sun Nov 22 11:12:09 +0000 2020,Charlesvania,empty,fr,n'est échec dirais n'a marché épisode,1,,
1330467067628281857,Sun Nov 22 11:04:02 +0000 2020,France,empty,fr,c'est témoignage cullough l'institut réputé cardiologie dallas l'information arrive 500 articles jour expert vout qu'il connaît données rapidement dépassé infos obsolètes,4,,covid19 covid_19
1330271107144880132,Sat Nov 21 22:05:21 +0000 2020,Paris,empty,fr,application loi darmanin.sauf éléments femme faisait photographier fonctionnaires police « menacés intégrité psychique » l’ont interpellée moscou paris,1,☝,
1330443225102999554,Sun Nov 22 09:29:17 +0000 2020,,empty,fr,pasquale giudice sans-abri come ans jeudi soir reçu amende 400 euros police n'a justifier droit temps crétins,1,,covid19
1330469171138863106,Sun Nov 22 11:12:23 +0000 2020,Dans le Complot,empty,fr,chiffres mentent jamais c'est mentez,1,,
1330469187064623104,Sun Nov 22 11:12:27 +0000 2020,Between 🇹🇳 and 🇫🇷/🇪🇺,empty,fr,evolution comparaison courbes derniers jours derniers jours,1,,covid19 tunisie
1330439982213947392,Sun Nov 22 09:16:24 +0000 2020,,empty,fr,voleurs reposent jamais dissuader laissez affaires évidence véhicule pouvez cachez éléments distinctifs caducées cartes pro verrouillez portes,2,,contrelesvols roulotte covid19
1330469244350377987,Sun Nov 22 11:12:41 +0000 2020,"Creil, France",empty,fr,c’était,1,,
1330469258984382464,Sun Nov 22 11:12:44 +0000 2020,République de la Guilliotière ,empty,fr,essaye m’embrouiller,1,,
1330467568554041346,Sun Nov 22 11:06:01 +0000 2020,,empty,fr,lisez dangers vaccin covid arnaud grâce transcription inverse messages adn lignée rhume,1,,
1330469299849453568,Sun Nov 22 11:12:54 +0000 2020,République de Maurice,empty,fr,ptdrrrr qu’est raconte junky,1,,
1330469303565561860,Sun Nov 22 11:12:55 +0000 2020,Ce monde est cruel,empty,fr,tema bête phrase,1,,
1330469306069618694,Sun Nov 22 11:12:56 +0000 2020,Et j’traine seul sur panaame🫀,empty,fr,ptdrrr doigt lâcher dems phrase,1,,
1330469353926647808,Sun Nov 22 11:13:07 +0000 2020,worldwide,empty,fr,masque remplacé capote remplacé marché remplacé marché ma…,1,,covid19 sida
1330469353817563136,Sun Nov 22 11:13:07 +0000 2020,"Belin-Béliet, France",empty,fr,die zeit publie article incohérences mesures sanitaires lutter coronavirus franc…,1,📰,
1330469397337694208,Sun Nov 22 11:13:17 +0000 2020,Bientôt au Trésor ,empty,fr,port masque maison j'porte déjà slip c'est mettre masque,1,🤡,
1330274697666326528,Sat Nov 21 22:19:37 +0000 2020,"Paris, France",empty,fr,méga laboratoires 2021 permettre atteindre 600 000 tests jour noter fin covid19 méga laboratoires serviront tests 500,1,🇬🇧,ncyt novacyt primerdesignltd
1324087864594993153,Wed Nov 04 20:35:21 +0000 2020,,empty,fr,joelle ferricelli ans bloc opératoire bastia décédée novembre suites condoléances proches collègues,1,,infirmière hôpital covid19 onoublirapas souffranceinfirmière
1330412580486209537,Sun Nov 22 07:27:31 +0000 2020,Region Parisienne France,empty,fr,l'illusionniste mardi soir tenter tromper justifiant mensonges zigzags politique sanitaire l'incapacité anticiper gérer l'épidémie incohérente liberticide,1,,macron francais gvt castex covid19 macronie
1330469444842352642,Sun Nov 22 11:13:29 +0000 2020,RP,empty,fr,futurs admis réanimation soignants s’épuisent oui calculé,1,🙄🤦🏻♀,
1328733965520424961,Tue Nov 17 16:17:18 +0000 2020,France,empty,fr,salops pauvres c'est qu'ils n'ont respectés mesures barrières c'est faute professionnelle technostructure qu'ils n'attrapent vie privé salle détente maltraitance institutionnelle,1,,soignants covid19
1329561442308255752,Thu Nov 19 23:05:24 +0000 2020,"Paris, France",empty,fr,seuls qu’ils n’ont visages sourires formes c’est angoissant horrible monde,7,,
1330292800743682048,Sat Nov 21 23:31:33 +0000 2020,PARIS,empty,fr,"n'y pandémie soigne taux létalité 0,2 traitement professeur cessons d'écouter propagande but n'est soigner confiner masquer priver libertés",4,,covid raoult
1330455729761873931,Sun Nov 22 10:18:59 +0000 2020,PARIS,empty,fr,études montrent inutile s'agit ruiner économies installer grand,9,,confinement reset stopdavos
1330469508251856900,Sun Nov 22 11:13:44 +0000 2020,,empty,fr,c'est vrai c'est c'est grave,1,,
1330469509447241729,Sun Nov 22 11:13:44 +0000 2020,,empty,fr,petite liste foyers l'ecole maternelle...en allemagne testent,1,,covid19
1330421760030720000,Sun Nov 22 08:04:00 +0000 2020,France,empty,fr,gouvernement trouvera excuse maintenir mesures restriction veut revivre nouvelle crise remettre cause choix économiques imposés l'europe yeux peuple,1,,giletsjaunes covid19
1330469535682584576,Sun Nov 22 11:13:50 +0000 2020,et sinon ? ,empty,fr,camp section courage c'est dimanche,1,,covid pls
1320018207957241856,Sat Oct 24 15:04:00 +0000 2020,,empty,fr,nouvelles mesures sanitaires annoncées hier créent d’énormes tensions médias connerie politique belge continue s’arrêtera,1,,dictaturesanitaire belgique covid19 couvrefeu
1330469579387248641,Sun Nov 22 11:14:01 +0000 2020,Neuilly-sur-Seine (France),"{'type': 'Polygon', 'coordinates': [[[1.729455, 48.598315], [1.729455, 48.676671], [1.827541, 48.676671], [1.827541, 48.598315]]]}",fr,ouais,1,,
1330469614124457984,Sun Nov 22 11:14:09 +0000 2020,,empty,fr,regeneron traitement pris donald trump approuvé états-unis,1,,covid19
1330469648022822917,Sun Nov 22 11:14:17 +0000 2020,France,empty,fr,savons phase réplication virale suivie réponse immunitaire destructive temp…,7,,covid19
1330469657065697288,Sun Nov 22 11:14:19 +0000 2020,,empty,fr,décrue continue hôpitaux continuer aider soignants appliquant…,1,,coronavirus covid19
1330469671657672706,Sun Nov 22 11:14:23 +0000 2020,,empty,fr,,1,,
1330469672437866496,Sun Nov 22 11:14:23 +0000 2020,Sénégal 🇸🇳,empty,fr,guinee cas confirmés décès guéris totaux confirmés…,3,,covid19gn
1330469681401049092,Sun Nov 22 11:14:25 +0000 2020,she/her — 18. ,empty,fr,frc donne,1,,
1330469686476214272,Sun Nov 22 11:14:26 +0000 2020,Tunis/Jendouba/Gaafour🇹🇳,empty,fr,xptdrrrrrrrrrr 5eme puissance mondiale,1,,
1330469688711778304,Sun Nov 22 11:14:27 +0000 2020,"Ile-de-France, France",empty,fr,menti chiffres mentir chiffres,1,,
1330461800970784769,Sun Nov 22 10:43:06 +0000 2020,,empty,fr,c’est d’autant vrai qu’après 1ere vague période estivale laissé intervalle long 2ème vague entrons dur l’hiver l’absence stratégie 3ème vague arriver vite usa,4,,
1330469704264192001,Sun Nov 22 11:14:31 +0000 2020,La Rochelle ,empty,fr,grippette qu’on lire,1,🙄⬇⬇⬇⬇⬇⬇,covid19 jamaissansmonmasque
1330469709104492545,Sun Nov 22 11:14:32 +0000 2020,,empty,fr,emmanuel donner cap desserrer vis,1,,covid19 macron
1330469735335661570,Sun Nov 22 11:14:38 +0000 2020,,empty,fr,chepa veut assouplir confinement c’est règle maped,1,,
1330469741056712705,Sun Nov 22 11:14:39 +0000 2020,"Bordeaux, France",empty,fr,chiens aboient temps caravane passe,1,😏😏,
1330461139550015489,Sun Nov 22 10:40:29 +0000 2020,"Paris, France",empty,fr,tonnes colis viennent d'arriver l'archipel paquets bloqués mois février cause,1,📦📫⤵,polynésie covid19
1330469759247392769,Sun Nov 22 11:14:44 +0000 2020,,empty,fr,petite liste foyers l'ecole maternelle...en allemagne testent,1,,covid19
1330469759570341888,Sun Nov 22 11:14:44 +0000 2020,,empty,fr,manifestation confinement 3eme week-end consécutif rues,40,🔴🇬🇧,liverpool
1330469768256745481,Sun Nov 22 11:14:46 +0000 2020,Hauts-de-France (59) 🇨🇵,empty,fr,patience mère vertus attendons,1,,
1330283742758391810,Sat Nov 21 22:55:34 +0000 2020,France,empty,fr,glaçant reportage accueillir patients intubés autos n'ont droit maire accuse gouverneur fausser chiffres,8,🇮🇹,naples hôpitaux soignants presse covid19 italie
1330469808824086531,Sun Nov 22 11:14:56 +0000 2020,Dans le bar le plus proche,empty,fr,traduction baise,1,,
1330469809537101826,Sun Nov 22 11:14:56 +0000 2020,France,empty,fr,"sûr ferai vacciner affirme c’est question pose pas""…",9,💬,
1330469813303603203,Sun Nov 22 11:14:57 +0000 2020,"Lille, France",empty,fr,« t’as bête phrase? »,1,,
1330469813647519746,Sun Nov 22 11:14:57 +0000 2020,les champions🍊— 83/93,empty,fr,moliere jvous jure pays c’est sketch mfatigue,1,,
1330469822929526786,Sun Nov 22 11:14:59 +0000 2020,,empty,fr,s’agirait comprendre langue française mots sens « quoi fassions »,1,,covid19france
1328262254165450753,Mon Nov 16 09:02:53 +0000 2020,,empty,fr,étude écossaise 160.000 soignants 230.000 proches face face patients risque d'être hospitalisés france technostructure qu'ils contaminent vie privé,1,,soignants covid19
1330469842571456518,Sun Nov 22 11:15:04 +0000 2020,Sèmè Kpodji,empty,fr,prières sauvent covid19 dimanche novembre 2020 dieu el-shaddai sécurise maisons déplaceme…,1,,
1328421030805778435,Mon Nov 16 19:33:49 +0000 2020,,empty,fr,exemple situation vie réelle limiter tests fausser statistiques enfants scolarisés parents partent travailler pays tester-tracer-isoler classes purificateur plexiglas 1/2 groupe,1,,covid19
1330469851522064386,Sun Nov 22 11:15:06 +0000 2020,"Bruxelles, Belgique ",empty,fr,coronavirus belgique novembre 1500 patients hôpitaux jours,1,,coronavirus covid19
1330469879560941571,Sun Nov 22 11:15:12 +0000 2020,,"{'type': 'Polygon', 'coordinates': [[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]}",fr,vrai,1,😂,
1330280980708462597,Sat Nov 21 22:44:35 +0000 2020,France,empty,fr,flash 881 cas 24h forte baisse rapport samedi 032 276 décès recensés journée baisse rapport j-7 359 spf,1,🇫🇷,coronavirus france covid19 covid19france
1329821517170020360,Fri Nov 20 16:18:51 +0000 2020,Québec QC Canada,empty,fr,craindre pandémie protéger chose croire politiques gouvernementales protègent stupide faire croire malhonnête intéressé,1,,
1330469915216793600,Sun Nov 22 11:15:21 +0000 2020,BOGUMMY,empty,fr,croire temps faire d'la philo arrete jolis mots dis qu'il passe,1,,
1328297679642890242,Mon Nov 16 11:23:40 +0000 2020,France,empty,fr,c'est progrès faut mois performant journée remplir objectifs communication 7000 formés réa,1,,reanimation macron soignants covid19
1330469932765769731,Sun Nov 22 11:15:25 +0000 2020,PARTOUT,empty,fr,principe n'en arriveras jamais,1,🙂,
1330469934455992320,Sun Nov 22 11:15:25 +0000 2020,Charente-Maritime,empty,fr,l’équipe rencontré étudiantes obligées crise aux…,1,,covid19
1330469945206071302,Sun Nov 22 11:15:28 +0000 2020,In The Box,empty,fr,ensuite agresser kidnapper citoyens français crime filmer!…,1,,
1330469954035077125,Sun Nov 22 11:15:30 +0000 2020,,empty,fr,« nous n'avons menti chiffres mentir chiffres »,1,,
1330469973773389834,Sun Nov 22 11:15:35 +0000 2020,,empty,fr,dirais échoué dirais n'a marché,1,,
1328103038075219970,Sun Nov 15 22:30:13 +0000 2020,France,empty,fr,"millions pauvres 300.000 sdf double rapport 2012 5,8 millions demandeurs d’emploi",3,,reformedesretraites mila covid19 macron
1330405938524803081,Sun Nov 22 07:01:08 +0000 2020,"Paris, France",empty,fr,suivez direct 276 décès recensés france dernières heures l'épidémie contrôles etats-unis millions cas officiels,4,➡➡,covid19
1327334723799166981,Fri Nov 13 19:37:13 +0000 2020,,empty,fr,abject directions disent 31.000 contaminés vague chiffre libéraux l'ont salle détente refuser reconnaissance maladie professionnelle,1,,hospitaliers covid19 souffranceinfirmiere
1330470043185000451,Sun Nov 22 11:15:51 +0000 2020,,empty,fr,gérer crise sanitaire qu’on faire c’est prendre mesures intéressant,1,,
1330470044120309761,Sun Nov 22 11:15:52 +0000 2020,"Tours, France",empty,fr,dieu,1,,
1330470046678851586,Sun Nov 22 11:15:52 +0000 2020,,empty,fr,bête phrase,1,,
1330470046720733184,Sun Nov 22 11:15:52 +0000 2020,,empty,fr,mieux c’est qu’il,1,🤮🤮,
1330314171020402690,Sun Nov 22 00:56:29 +0000 2020,France,empty,fr,déclaré l'assemblée nationale 20.11.2020 policier france n'est autorisé empêcher filmer s'il loi réalité terrain,6,,pplsecuriteglobale directan
1330441528276361216,Sun Nov 22 09:22:33 +0000 2020,"Paris, France",empty,fr,vaccin stratégie d'auto-suffisance parait nécessaire n'ai l'impression cas est-ce population,1,💬,covid19 legrandrdv europe1
1330470108750295041,Sun Nov 22 11:16:07 +0000 2020,,empty,fr,mensonges balivernes,1,,
1330470121475858432,Sun Nov 22 11:16:10 +0000 2020,"Dijon, France",empty,fr,t'as bête phrase,1,,
1330470126269964294,Sun Nov 22 11:16:11 +0000 2020,Marseille ( France ),empty,fr,n'y fatalité crises fin accélérateurs progrès,1,,macronsauveur covid19
1330470152773791744,Sun Nov 22 11:16:18 +0000 2020,la frappe mark landers🤏🏽691,empty,fr,« nous n'avons menti chiffres mentir chiffres »,1,,
1330470155705593875,Sun Nov 22 11:16:18 +0000 2020,banlieue parisienne,empty,fr,faudrait prévenir ministre l'education nationale,1,,
1330470167185403909,Sun Nov 22 11:16:21 +0000 2020,"Reims, France",empty,fr,parfait discours faire croire faux confinement marche,1,,
1330470170008104960,Sun Nov 22 11:16:22 +0000 2020,,empty,fr,france blague arrêter prendre cons,1,,
1330470234353004545,Sun Nov 22 11:16:37 +0000 2020,,empty,fr,mdr jours disais 000 cas,1,🤡🤡🤡🤡,
1330470235082731520,Sun Nov 22 11:16:37 +0000 2020,"Ile-de-France, France",empty,fr,ptdrrr veut,1,,
1311657368615149568,Thu Oct 01 13:21:00 +0000 2020,Paris,empty,fr,dernière partie phénomène c'est 484 f&amp;d vraie histoire fausse pandémie l'actualité maçonnique,1,,covid19
1330470273171197952,Sun Nov 22 11:16:46 +0000 2020,PARIS BRUSSEL BARCELONA ,empty,fr,jusqu’à t’on rester spectateurs devenir acteurs,1,🇫🇷,francereveilletoi covid19 confinement macrondicta
1330470283610873857,Sun Nov 22 11:16:49 +0000 2020,,empty,fr,dirais d’excuses,1,,
1330470287670915079,Sun Nov 22 11:16:50 +0000 2020,"Auvergne, France",empty,fr,désolé journaliste vois genre titre j'ai qu'une envie c'est brûler artic…,2,,
1330444016849215489,Sun Nov 22 09:32:26 +0000 2020,,empty,fr,portugal sournois covid-19 attaque écoles portos regretter jean-michel blanquer,1,,
1330470299813498888,Sun Nov 22 11:16:53 +0000 2020,France,empty,fr,100 jours nécessaires million cas jours récemment,1,,covid19
1330470329752367110,Sun Nov 22 11:17:00 +0000 2020,,empty,fr,n'y fatalité crises fin accélérateurs progrès,1,,macronsauveur covid19
1330470336173838337,Sun Nov 22 11:17:01 +0000 2020,"Le Mans, France",empty,fr,cst tôt,1,,
1330462914705240067,Sun Nov 22 10:47:32 +0000 2020,,empty,fr,travail extraordinaire jamais nécessaire contexte auprès adolescents situation rue,1,,crisesanitaire enfants pérou journeemondialedelenfance
1330470375017340930,Sun Nov 22 11:17:11 +0000 2020,Paris,empty,fr,plaisir partager agréable moment plateau présentant livre,1,,covid19
1330165596940546061,Sat Nov 21 15:06:06 +0000 2020,,empty,fr,nom médecins menacés partout veulent faire peur mortalité monde n'a changé jour 150.000 fin vie meurent raison partout veulent faire peur faut peur,1,,holdup covid19
1330449615783677954,Sun Nov 22 09:54:41 +0000 2020,,empty,fr,petit petit tortue refait nid plages limitant activités humaines mesures restriction liées favorisé l’animal l’aire marine protégée sud,1,😄,sénégal covid19 somone dakar
1330470422861799424,Sun Nov 22 11:17:22 +0000 2020,Rennes - Brest,empty,fr,oui comprends satisfait création dun observatoire scientifi…,2,,
1330470441597726720,Sun Nov 22 11:17:26 +0000 2020,,empty,fr,c’est réel,1,,
1330470472358768640,Sun Nov 22 11:17:34 +0000 2020,,empty,fr,s’agirait comprendre langue française mots sens « quoi fassions »,1,,covid19france
1330470484815859712,Sun Nov 22 11:17:37 +0000 2020,France,empty,fr,t’as bête phrase,1,,
1330470502876536834,Sun Nov 22 11:17:41 +0000 2020,Entre Dauphiné et  Camargue !,empty,fr,fermeture petits commerces erreur grave incohérente,1,,
1330470517225234434,Sun Nov 22 11:17:44 +0000 2020,,empty,fr,lancer grandes campagnes lutter complotisme,1,🤦🏻♂,
1330258738297655296,Sat Nov 21 21:16:12 +0000 2020,,empty,fr,important biais présentation chiffres contamination testées semaine 20/11/2020 précédente 13/11/2020 030 887 478 957 forcément cas,1,,coronavirus covid19
1330470624783949826,Sun Nov 22 11:18:10 +0000 2020,"Pedro Santana, Dominican Repub",empty,fr,mdrrr,1,,
1330470625157197826,Sun Nov 22 11:18:10 +0000 2020,France,empty,fr,médias officiels taisent part procès daval n'ont c'est honteux,1,,
1330470694686248960,Sun Nov 22 11:18:27 +0000 2020,"Metz, France",empty,fr,vraiment salopes gouvernement,1,,
1330470701694935042,Sun Nov 22 11:18:28 +0000 2020,France,empty,fr,traduction manipulons,1,,
1330470711991951361,Sun Nov 22 11:18:31 +0000 2020,"Le Puy En Velay, Auvergne",empty,fr,fermeture petits commerces erreur grave incohérente,1,,
1330462302643097606,Sun Nov 22 10:45:06 +0000 2020,"Le Havre, Haute-Normandie",empty,fr,information 3/11 service transport gratuit mis disposition soignants trajets domicile-travail l'ensemble territoire communautaire réservation,1,📅✅✅✅✅➡,covid19
1330470744782999554,Sun Nov 22 11:18:39 +0000 2020,,empty,fr,faut demander puissance qu’il dérange flippant qu’ils pouvoir d’interdire holdup,1,,
1330470773744693250,Sun Nov 22 11:18:46 +0000 2020,"Paris, France",empty,fr,accélérer reprise économique post miser numérique,1,,covid19 afrique africa
1330470790890975237,Sun Nov 22 11:18:50 +0000 2020,France,empty,fr,t’as bête phrase,1,,
1330470824831307781,Sun Nov 22 11:18:58 +0000 2020,TCE / CPE.,empty,fr,annonce taux d'incidence élevé qu'à la…,1,,jyledrian legrandjury berlin paris
1329140566085525508,Wed Nov 18 19:12:59 +0000 2020,,empty,fr,professeure maría josé martínez albarracín explique arguments majeurs covid19 transmettre l'air masques parfaitement inutiles,1,,hold_up masques covid19 absurdistan
1330470832112545793,Sun Nov 22 11:18:59 +0000 2020,FRANCE (44500)_Tél : 06.70.83.32.58,empty,fr,emmanuel donner cap desserrer vis,1,,covid19 macron
1330470842778710016,Sun Nov 22 11:19:02 +0000 2020,"Nantes, France",empty,fr,emmanuel donner cap desserrer vis,1,,covid19 macron
1330470855403597826,Sun Nov 22 11:19:05 +0000 2020,FRANCE (44500)_Tél : 06.70.83.32.58,empty,fr,emmanuel donner cap desserrer vis,1,,covid19 macron
1330239742596800514,Sat Nov 21 20:00:43 +0000 2020,"Auvergne, France",empty,fr,dis followers twitter jamais n'accepterai vivre préfère jamais pouvoir retravailler renier principes pis déjà mois vie salaire c'est grave,2,,dictaturesanitaire covid19
1256261013751476224,Fri May 01 16:35:40 +0000 2020,United Kingdom,empty,fr,our latest onsale,1,,artyteeslondon facemask redbubble faceprotection mask ppe stayathomeandstaysafe staysafe lockdown covid__19 covid_19 covid19 corona coronacrisis coronavirus art illustrator artist actor dj femaledj manga japan fashion fashionista mug
1330470925918154755,Sun Nov 22 11:19:22 +0000 2020,Paris,empty,fr,fermeture petits commerces erreur grave incohérente,1,,
1330470941747503106,Sun Nov 22 11:19:26 +0000 2020,日本 東京,empty,fr,n’avons menti chiffres mentir chiffres,1,,
1330423822990925825,Sun Nov 22 08:12:12 +0000 2020,,empty,fr,pkoi n'êtes-vous passés voir bloc opératoire redéployés réanimation battent obtenir refuse 60€ brut mépris jouer soignants pions directions savent faire,1,➡➡,ibode nbi
1330470986706194433,Sun Nov 22 11:19:36 +0000 2020,Grand Casablanca,empty,fr,point situation épidémiologique pays touchés continen…,1,🔴,covid19 bilan afrique
1330465304103833601,Sun Nov 22 10:57:02 +0000 2020,TTC Records 📀🇲🇬,empty,fr,n'avons menti chiffres mentir chiffres,1,,covid19
1330471019212120067,Sun Nov 22 11:19:44 +0000 2020,,empty,fr,n’avons menti chiffres mentir chiffres,1,,
1330471032071868417,Sun Nov 22 11:19:47 +0000 2020,,empty,fr,corée sud arrive gérer l'épidemie brio teste massivement de…,1,,
1330471047251058688,Sun Nov 22 11:19:51 +0000 2020,Grand Casablanca,empty,fr,emmanuel donner cap desserrer vis,1,,direct covid19 macron
1330471059087384577,Sun Nov 22 11:19:54 +0000 2020,,empty,fr,épidémie n'y vague c'est fantaisie didier raoult oeuvres,1,,
1329883253109616640,Fri Nov 20 20:24:10 +0000 2020,France,empty,fr,week-end confinement/astreinte pcr perspective panique rejmic concocté petite newsletter d’automne bonne lecture,1,😫🍁🍂📖,covid19
1330123735005794305,Sat Nov 21 12:19:45 +0000 2020,,empty,fr,hospitalisés réanimations décès taux d'occupation 243 décès 467 hôpital 776 ehpad 207 vacances noël chiffres s'aggraver,1,📉📉📈🚀,coronavirus covid19 paca sud
1330471085603758081,Sun Nov 22 11:20:00 +0000 2020,VLP 270,empty,fr,parfait,1,,
1330242391320768518,Sat Nov 21 20:11:15 +0000 2020,,empty,fr,labos externalisent recherche “partenariats“ “réduction coûts“ “faut aille vite“ nouvelle technologie recul développement 83+13 morts souvenir,1,🇰🇷,covid19 vaccin vaccine adn arn dna bigpharma macron h1n1
1330471110891233280,Sun Nov 22 11:20:06 +0000 2020,Sunset Boulevard,empty,fr,n’avons menti chiffres mentir chiffres,1,,
1330471115593052161,Sun Nov 22 11:20:07 +0000 2020,,empty,fr,kery james xptdrrrrr,1,,
1330471131623591936,Sun Nov 22 11:20:11 +0000 2020,partout,empty,fr,insistent qu’ils n’ont menti soignants anonymat énor…,1,,
1330471138930155524,Sun Nov 22 11:20:13 +0000 2020,"Seine-Saint-Denis, Ile-de-France",empty,fr,prendre cons punchlines,1,,
1330471161331937282,Sun Nov 22 11:20:18 +0000 2020,"Cambrai, France",empty,fr,"allez ptdr venez c'était complot annuler anniversaire reconfinement""…",1,,
1330471173298253824,Sun Nov 22 11:20:21 +0000 2020,"Jerusalem, Palestine ",empty,fr,kery james xptdrrrrr,1,,
1330471199911108609,Sun Nov 22 11:20:27 +0000 2020,Paris,empty,fr,vague vague vague,1,,covid19 coronavirus noel
1330471206974345216,Sun Nov 22 11:20:29 +0000 2020,,empty,fr,n'avons menti chiffres mentir chiffres,1,,
1330471215996284932,Sun Nov 22 11:20:31 +0000 2020,kingdom ,empty,fr,j'ai arrêté calculer jpp cohérence,1,,
1330471234186993665,Sun Nov 22 11:20:35 +0000 2020,"Haute-Normandie, France",empty,fr,mètres carrés client magasins dois-je emmener 5èmes auchan qu'on puisse faire cours…,28,,
1330471236036669442,Sun Nov 22 11:20:36 +0000 2020,13,empty,fr,disent sens,1,,
1330471268504760320,Sun Nov 22 11:20:44 +0000 2020,,empty,fr,chu rouen patients meurent déclarés,1,,covid19
1330471269062627332,Sun Nov 22 11:20:44 +0000 2020,Paris,empty,fr,sort punchlines ptdrrrrrr,1,,
1330471278910853120,Sun Nov 22 11:20:46 +0000 2020,"Louisville, KY",empty,fr,n'avons menti chiffres mentir chiffres,1,,
1330471298494042113,Sun Nov 22 11:20:51 +0000 2020,Paris,empty,fr,exact source,1,🌐⏩,apa covid19
1330471302168244225,Sun Nov 22 11:20:52 +0000 2020,bubu,empty,fr,kery james xptdrrrrr,1,,
1330471310871437313,Sun Nov 22 11:20:54 +0000 2020,,empty,fr,d'accord c'est noichi inventé,1,,covid19 complot trump2020
1330471314671460353,Sun Nov 22 11:20:55 +0000 2020,,empty,fr,entreprises françaises déjà sur-endettées,1,,nosoucy covid19 confinement2
1330471334531526657,Sun Nov 22 11:20:59 +0000 2020,"Tourcoing, France",empty,fr,c'est quartier quitte c'est j'quitte quartier,1,,
1330471372611579906,Sun Nov 22 11:21:08 +0000 2020,"Fuquay-Varina, NC",empty,fr,malaise,3,,poem covid covid19 coronavirus pandemic lockdown remoteschooling teenagers adolescence teenangst
1330471383281917955,Sun Nov 22 11:21:11 +0000 2020,,empty,fr,chose attal fils attali qu'en pensez-vous,1,,attal
1330471393008513025,Sun Nov 22 11:21:13 +0000 2020,,empty,fr,point 2127672 cas 17 651 24h 48184 décès 252 24h)…,1,🔴,covid_19 france
1330471404995743750,Sun Nov 22 11:21:16 +0000 2020,,empty,fr,mdddr sisi niveau « j’ai menti j’ai caché vérité »,1,,
1330471431633838082,Sun Nov 22 11:21:22 +0000 2020,,empty,fr,n’avons menti chiffres mentir chiffres,1,,
1330471439464624130,Sun Nov 22 11:21:24 +0000 2020,,empty,fr,flash refermées novembre décembre lutter exécu…,1,🇵🇹,ecoles portugal covid19
1330471446792052736,Sun Nov 22 11:21:26 +0000 2020,,empty,fr,quoient mdr m’en tabernacle c’était quoient,1,,
1330471475804073987,Sun Nov 22 11:21:33 +0000 2020,Strasbourg / Orléans 🇫🇷,empty,fr,réfléchire,1,,
1329851335282479107,Fri Nov 20 18:17:20 +0000 2020,"Paris, France",empty,fr,⁦l’oms déconseille le remdesivir malades hospitalisés recommandations nourrissent science inefficace juin inefficace novembre temps scientifique n’est temps médiatique,1,,covid19 hcq remdesivir
1330471514580406273,Sun Nov 22 11:21:42 +0000 2020,Partout,empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330471524667695106,Sun Nov 22 11:21:45 +0000 2020,United Kingdom,empty,fr,putin trump megalomaniac,1,,trump biden biden2020 trump2020 putin russia
1330471541444907009,Sun Nov 22 11:21:49 +0000 2020,,empty,fr,ptdrrr doigt lâcher dems phrase,1,,
1330471567122460673,Sun Nov 22 11:21:55 +0000 2020,"Picardie, France",empty,fr,14000 anciens partis pouvoir soignés france c'est,1,,macron jmlafrance
1330471603575123968,Sun Nov 22 11:22:03 +0000 2020,,empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330454057153142785,Sun Nov 22 10:12:20 +0000 2020,Metz,empty,fr,moments gêne fous rires pics stress volet moments insolites vécus,1,💬➡,teletravail covid19 reconfinement insolite
1330471615528914946,Sun Nov 22 11:22:06 +0000 2020,"Carcassonne, France",empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330471618511073282,Sun Nov 22 11:22:07 +0000 2020,,empty,fr,manifestation confinement liverpool,1,,
1330471647602741249,Sun Nov 22 11:22:14 +0000 2020,Vréel,empty,fr,doigt lacher « babinks » « dems »,1,,
1330431022882840576,Sun Nov 22 08:40:48 +0000 2020,"Nantes,  2 rue Gaétan Rondeau",empty,fr,dimanche 11h30 maires face reportage côté présentation,1,,dimpol covid19
